@RELATION music_genre
@ATTRIBUTE RMS_MEAN_TIME NUMERIC
@ATTRIBUTE PAR_MEAN_TIME NUMERIC
@ATTRIBUTE ZCR_MEAN_TIME NUMERIC
@ATTRIBUTE MAD_MEAN_TIME NUMERIC
@ATTRIBUTE MEAN_AD_MEAN_TIME NUMERIC
@ATTRIBUTE RMS_STD_TIME NUMERIC
@ATTRIBUTE PAR_STD_TIME NUMERIC
@ATTRIBUTE ZCR_STD_TIME NUMERIC
@ATTRIBUTE MAD_STD_TIME NUMERIC
@ATTRIBUTE MEAN_AD_STD_TIME NUMERIC
@ATTRIBUTE SC_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE SRO_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE SFM_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE PARFFT_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE FLUX_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE SC_STD_SPECTRAL NUMERIC
@ATTRIBUTE SRO_STD_SPECTRAL NUMERIC
@ATTRIBUTE SFM_STD_SPECTRAL NUMERIC
@ATTRIBUTE PARFFT_STD_SPECTRAL NUMERIC
@ATTRIBUTE FLUX_STD_SPECTRAL NUMERIC
@ATTRIBUTE MFCC_0 NUMERIC
@ATTRIBUTE MFCC_1 NUMERIC
@ATTRIBUTE MFCC_2 NUMERIC
@ATTRIBUTE MFCC_3 NUMERIC
@ATTRIBUTE MFCC_4 NUMERIC
@ATTRIBUTE MFCC_5 NUMERIC
@ATTRIBUTE MFCC_6 NUMERIC
@ATTRIBUTE MFCC_7 NUMERIC
@ATTRIBUTE MFCC_8 NUMERIC
@ATTRIBUTE MFCC_9 NUMERIC
@ATTRIBUTE MFCC_10 NUMERIC
@ATTRIBUTE MFCC_11 NUMERIC
@ATTRIBUTE MFCC_12 NUMERIC
@ATTRIBUTE MFCC_13 NUMERIC
@ATTRIBUTE MFCC_14 NUMERIC
@ATTRIBUTE MFCC_15 NUMERIC
@ATTRIBUTE MFCC_16 NUMERIC
@ATTRIBUTE MFCC_17 NUMERIC
@ATTRIBUTE MFCC_18 NUMERIC
@ATTRIBUTE MFCC_19 NUMERIC
@ATTRIBUTE MFCC_20 NUMERIC
@ATTRIBUTE MFCC_21 NUMERIC
@ATTRIBUTE MFCC_22 NUMERIC
@ATTRIBUTE MFCC_23 NUMERIC
@ATTRIBUTE MFCC_24 NUMERIC
@ATTRIBUTE MFCC_25 NUMERIC
@ATTRIBUTE MFCC_26 NUMERIC
@ATTRIBUTE MFCC_27 NUMERIC
@ATTRIBUTE MFCC_28 NUMERIC
@ATTRIBUTE MFCC_29 NUMERIC
@ATTRIBUTE MFCC_30 NUMERIC
@ATTRIBUTE MFCC_31 NUMERIC
@ATTRIBUTE MFCC_32 NUMERIC
@ATTRIBUTE MFCC_33 NUMERIC
@ATTRIBUTE MFCC_34 NUMERIC
@ATTRIBUTE MFCC_35 NUMERIC
@ATTRIBUTE MFCC_36 NUMERIC
@ATTRIBUTE MFCC_37 NUMERIC
@ATTRIBUTE MFCC_38 NUMERIC
@ATTRIBUTE MFCC_39 NUMERIC
@ATTRIBUTE MFCC_40 NUMERIC
@ATTRIBUTE MFCC_41 NUMERIC
@ATTRIBUTE MFCC_42 NUMERIC
@ATTRIBUTE MFCC_43 NUMERIC
@ATTRIBUTE MFCC_44 NUMERIC
@ATTRIBUTE MFCC_45 NUMERIC
@ATTRIBUTE MFCC_46 NUMERIC
@ATTRIBUTE MFCC_47 NUMERIC
@ATTRIBUTE MFCC_48 NUMERIC
@ATTRIBUTE MFCC_49 NUMERIC
@ATTRIBUTE MFCC_50 NUMERIC
@ATTRIBUTE MFCC_51 NUMERIC
@ATTRIBUTE class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@DATA
0.078978,2.800709,0.063564,0.055850,0.064286,0.055713,0.520921,0.045825,0.042666,0.046497,64.168928,131.209140,0.155054,12.419154,64.034711,20.497668,41.034960,0.044552,2.529129,69.096093,9.791684,-4.262556,-3.801462,2.870730,-1.866917,0.300351,-1.827520,0.925012,-4.417113,1.009601,-0.261097,0.309921,-2.277835,0.343402,-1.171520,0.568173,-0.432669,0.600383,0.653739,0.954017,0.135908,0.380907,0.133286,0.231048,0.017610,-0.031533,16.522564,4.419714,5.745479,3.531752,3.006844,2.128136,1.852481,2.016781,1.487596,1.497841,1.584090,1.503668,1.390611,1.502622,1.273120,1.173567,1.239065,1.380462,1.291871,0.964769,0.989504,1.044760,0.897427,0.891706,1.039917,0.882539,blues
0.079677,2.858025,0.061191,0.055057,0.064442,0.054128,0.533188,0.039833,0.039810,0.044666,65.761697,135.386522,0.167628,12.309342,67.751677,18.163399,49.729992,0.051588,2.508921,75.677900,11.073171,-4.996644,-3.004290,1.986729,-1.841212,1.047578,-2.364775,0.923558,-3.451219,2.110490,-0.088077,0.709134,-2.212132,0.412553,-0.641606,0.664883,-0.919314,0.494285,0.388155,0.421245,-0.172347,0.451655,0.102426,0.081500,0.094023,0.234089,17.321712,4.125396,6.304082,3.604698,2.878094,2.435642,2.204692,1.603411,1.548046,1.540345,1.411063,1.381380,1.436349,1.418411,1.309336,1.342598,1.151487,1.067188,1.038858,0.947157,0.817910,0.931626,0.946357,0.874693,0.988129,0.844699,blues
0.091178,2.850257,0.048257,0.063450,0.073704,0.050488,0.505831,0.031427,0.038815,0.041999,48.948666,94.644462,0.103140,12.425805,66.599812,21.406281,48.926286,0.035456,2.570123,66.057905,8.022499,0.251207,-3.659937,5.562558,0.164880,-0.214729,-2.949201,0.446656,-3.769615,0.593706,0.479081,0.416810,-1.832945,0.217122,-0.953417,-0.125245,-0.663432,0.081853,0.166329,0.340662,-0.215501,0.239285,0.513744,0.162536,0.025867,0.262288,18.143659,4.577248,4.859800,2.977687,2.471764,1.959133,1.902431,1.783982,1.579132,1.560877,1.699339,1.308007,1.538066,1.476837,1.260769,1.064267,1.106860,1.167716,1.060716,1.046961,0.869637,0.994401,0.939788,0.836726,0.830311,0.722632,blues
0.078404,2.682521,0.056033,0.057795,0.064583,0.056263,0.524820,0.043261,0.049647,0.048709,68.420934,153.328428,0.185270,13.267965,45.092151,20.425784,65.613265,0.061854,2.801622,52.764485,8.083312,-6.952991,-0.077734,2.935905,-1.747242,0.820585,-2.974393,0.420939,-4.178940,1.406764,-0.324516,1.569986,-0.857922,1.531428,-0.017920,1.132352,-0.621282,0.245473,-0.006643,0.354276,-0.463845,0.202621,0.091563,0.102126,-0.014049,0.097009,14.005213,4.213625,5.121191,2.464841,2.076833,2.559232,2.000909,1.875480,1.633844,1.286663,1.469388,1.741437,1.749162,1.406485,1.399312,1.488427,1.432987,1.474504,1.454212,1.299533,1.348208,1.241520,0.876666,0.904441,0.888283,0.753989,blues
0.095120,2.836270,0.058813,0.065335,0.076869,0.055435,0.559530,0.044213,0.042217,0.046100,54.159749,99.108443,0.120988,12.720087,72.364746,22.615157,51.307904,0.036900,2.699977,78.805965,9.928709,-1.217572,-3.645737,3.387874,-1.881791,-0.732694,-2.507987,-0.154682,-3.818754,1.366902,-0.465356,0.394676,-1.581338,0.056382,-0.893698,0.123822,-1.167729,0.370066,0.330051,0.193668,0.040579,0.382453,0.139731,0.161697,0.027728,-0.173149,18.178305,4.094511,6.368316,3.277979,3.368289,1.882044,1.932740,2.102818,1.537313,1.805894,1.665663,1.306489,1.360003,1.364790,1.325578,1.281589,1.127393,1.302618,1.252990,1.106082,0.935604,0.817669,0.799057,0.750877,0.958078,0.845153,blues
0.073410,2.899818,0.052379,0.050300,0.058943,0.052826,0.536758,0.027100,0.039007,0.043362,63.418558,135.668474,0.182780,11.856935,57.137944,15.407754,49.106423,0.048618,2.357984,64.086184,11.281402,-4.698803,-0.895402,1.957746,-2.078046,0.359624,-2.906528,1.138168,-3.498824,1.462006,-0.833163,0.685494,-2.192460,0.557527,-0.858218,0.337405,-0.589084,0.966835,0.303441,0.525179,-0.094768,0.166577,-0.274906,-0.142596,-0.214358,-0.054342,13.418721,3.487452,4.484838,2.487916,1.885371,2.006702,1.649980,1.517838,1.545496,1.590786,1.368168,1.400122,1.363889,1.466679,1.362285,1.145905,1.093632,1.036701,0.886650,0.898034,0.842742,0.844640,0.733227,0.714416,0.755494,0.785618,blues
0.099417,2.679059,0.047817,0.071277,0.081262,0.059850,0.530973,0.050340,0.044693,0.049378,46.809743,80.650658,0.105766,13.243392,63.407481,23.966046,53.690650,0.034286,2.895608,77.581252,5.148965,-0.983925,-0.666375,3.723183,-0.229405,1.067309,-1.771537,0.436182,-3.817619,1.846838,0.603630,0.521873,-1.442905,0.747885,-0.407581,0.782237,-0.532128,0.239915,0.504923,0.398188,-0.393893,0.045631,-0.167233,-0.070795,0.184939,0.199389,20.133186,4.904486,6.913303,3.025768,2.387286,2.304412,1.878168,1.854809,1.699823,1.427006,1.285332,1.709037,1.586224,1.248502,1.177290,1.475590,1.275190,1.226369,1.230471,1.051780,1.113932,1.090930,1.010545,0.792164,0.912237,0.787512,blues
0.111485,2.807137,0.058523,0.076578,0.089935,0.064311,0.531408,0.055953,0.046539,0.052613,51.695358,95.735089,0.109760,12.309358,78.536461,24.762887,53.222400,0.032941,2.669291,90.493139,11.560655,-1.211428,-2.674546,3.816342,-1.497414,0.084295,-1.661927,0.872823,-3.668759,2.047584,0.657904,0.398779,-1.353317,0.691478,-0.486890,0.864873,-0.317574,0.270772,0.649114,0.568548,-0.132119,0.209346,-0.033396,-0.146083,-0.022675,0.230223,20.475925,4.917984,6.615158,2.769307,2.720087,2.819517,1.722965,1.813338,1.860724,1.769395,1.540317,1.674963,1.761838,1.319214,1.133130,1.320763,1.235737,1.248032,1.308721,1.173715,1.074903,1.072403,0.888514,0.792060,1.061971,0.950724,blues
0.100081,2.851470,0.052349,0.069169,0.080890,0.062741,0.594099,0.034538,0.047368,0.051862,54.178360,111.493416,0.118810,12.026675,71.243655,16.557675,39.396736,0.039466,2.283464,87.168021,13.183805,-0.766699,-4.958831,5.721049,-1.601484,-0.409151,-2.514142,-1.028397,-2.852631,-0.729120,-1.086774,0.312983,-1.670771,0.782741,0.454107,0.974638,-0.604457,-0.861971,-0.209933,0.750643,-0.197689,0.057869,-0.032091,0.396174,0.246106,-0.028126,16.447207,3.758450,6.085351,2.796928,2.058450,1.816441,1.614113,1.695264,1.355500,1.563022,1.651339,1.407115,1.215522,1.152419,1.410019,1.239139,1.112518,1.018786,1.123917,1.021906,0.919380,0.856064,0.732282,0.798173,0.757543,0.743920,blues
0.085083,2.722444,0.047170,0.058740,0.068987,0.053324,0.548971,0.035093,0.038891,0.043530,49.904262,100.961270,0.104981,12.772391,57.197452,18.707157,50.737917,0.034111,2.529289,69.302032,2.648138,-0.462069,-3.968985,7.634889,-0.612465,-0.225939,-2.161515,-0.668656,-2.062257,-0.296244,-0.841634,0.464954,-1.102028,-0.153818,-0.620056,0.468777,-0.858100,-0.565269,-0.030751,0.763437,0.449004,0.160721,-0.064561,0.353002,0.304297,0.070609,19.761732,3.961695,6.264137,3.169769,2.533801,2.521503,1.801325,2.058552,1.287822,1.712564,1.571705,1.407667,1.227978,1.197726,1.240678,1.217011,1.195545,1.153246,1.159097,1.012630,1.097020,0.782011,0.925666,1.001364,1.117110,0.818002,blues
0.087651,2.820404,0.051599,0.060562,0.070795,0.058264,0.491644,0.038466,0.047001,0.048965,49.916202,98.700232,0.107390,11.710556,58.900547,17.091198,44.467771,0.029452,2.324081,64.855210,6.828210,-0.959763,-3.674648,7.251767,-0.208120,-0.369820,-2.572420,0.071142,-1.781079,0.323734,-1.170273,0.856548,-0.821000,0.663373,0.289697,0.619355,-0.714914,-0.430275,-0.266342,0.868580,0.227589,0.165557,0.054712,0.229222,0.069624,-0.009314,15.990947,3.079755,7.018067,3.006399,2.344860,2.263411,1.829102,1.848955,1.313352,1.556251,1.559587,1.372674,1.396764,1.385369,1.391761,1.221687,1.316379,1.240143,1.163039,1.075301,0.998256,0.760043,0.803934,0.889490,0.919674,0.687944,blues
0.075241,2.756527,0.051784,0.055151,0.061868,0.078749,0.651995,0.040444,0.073782,0.069349,53.486373,107.898528,0.120361,12.472203,46.849083,18.256516,48.001047,0.040441,2.343765,67.359482,-1.688231,-2.359344,-3.427561,6.305824,-1.096163,0.758552,-2.431193,0.811899,-1.901531,0.446108,-0.219824,0.332379,-0.512115,0.815435,0.062846,1.258452,-0.266080,-0.242117,-0.055187,0.486826,-0.219230,-0.281632,-0.420253,-0.020891,-0.145692,-0.101825,20.844471,4.323949,6.637796,3.474034,2.449913,2.970694,1.983940,2.031374,1.493158,1.563939,1.685059,1.569661,1.532853,1.463029,1.685812,1.196252,1.165047,1.300318,1.574062,1.419848,1.172004,1.044887,1.051261,0.962214,0.973810,0.911285,blues
0.094581,2.903723,0.072257,0.064469,0.076400,0.049239,0.539040,0.052204,0.036164,0.040745,62.018654,124.864446,0.112970,11.858099,64.658869,19.957397,36.794374,0.033993,2.410457,65.090818,14.262596,-0.970017,-7.126772,6.972773,-1.958116,-0.735922,-2.780177,0.050796,-1.871111,-0.840100,-1.007599,0.528609,-0.310758,1.100472,-0.703018,0.598297,-0.084454,-0.474825,-0.069891,0.644149,0.086967,-0.175985,-0.361767,-0.039374,-0.101232,0.226013,13.675752,3.837065,5.821399,3.591071,2.400007,2.256049,1.851723,1.724879,1.303627,1.584522,1.507650,1.426487,1.370777,1.238147,1.320551,1.381012,1.381064,1.147447,1.204334,1.128016,1.109821,1.102378,0.930618,0.925894,0.917857,0.865124,blues
0.097310,2.820915,0.047887,0.066479,0.079070,0.067406,0.574336,0.030150,0.048569,0.055680,50.564546,102.253292,0.111176,12.705730,67.386254,14.604580,38.752648,0.037954,2.496232,80.944367,7.646409,0.573452,-5.338278,5.388183,0.309600,0.440215,-2.620594,-0.279355,-3.153916,-0.328206,-1.399433,0.139649,-0.889003,-0.365583,-0.778494,0.162509,-1.081552,-0.628109,-0.003326,0.705975,0.094972,-0.038633,-0.107095,0.199931,0.179737,0.235001,18.065192,3.688974,5.753591,3.658076,2.217508,2.296393,1.753128,1.842476,1.195284,1.612969,1.437545,1.279861,1.050331,1.202763,1.150739,1.206537,1.128319,1.109931,1.003351,0.889101,0.906949,0.733860,0.846520,0.823751,0.956632,0.772868,blues
0.122079,2.630367,0.052819,0.089231,0.100940,0.073991,0.573409,0.062992,0.060572,0.063033,72.403053,159.255616,0.162374,14.150550,62.247432,38.716478,95.239840,0.066933,2.581793,64.719423,15.016934,-5.540315,3.305600,1.320229,-1.256778,3.076148,-3.799683,1.935248,-3.718017,1.178747,-2.003935,0.319513,-0.508887,1.049792,-0.705842,-0.196679,-2.119590,-0.727276,-1.090213,-0.312730,-1.143463,-0.262679,-0.269471,-0.171667,0.032211,0.036190,16.458376,5.799150,3.752359,2.928840,2.645134,1.943201,3.027951,1.892379,1.521692,1.670993,1.542512,1.455213,1.515913,1.468869,1.256845,1.224981,1.226544,1.028162,1.097048,1.501340,1.112144,1.047244,0.924665,0.945974,0.957096,0.903503,blues
0.167964,2.596781,0.039351,0.122054,0.138720,0.062627,0.382735,0.036345,0.051077,0.053335,59.575479,125.015492,0.130952,14.086960,71.947723,32.748914,95.190606,0.059285,2.412902,61.030904,21.795874,-2.734350,4.089606,1.724947,-1.514549,2.316386,-4.193265,2.641959,-3.502872,0.342171,-2.334356,0.116820,-1.738960,-0.255795,-0.646137,0.131105,-1.528458,-0.818947,-0.374533,-0.126718,-0.946341,0.009851,-0.309519,-0.409511,-0.098001,-0.482517,11.129987,5.486933,3.165636,2.933261,2.536221,1.931257,2.634120,1.878397,1.755378,1.695722,1.414388,1.506088,1.295821,1.260066,1.087970,1.196192,1.204611,1.109060,0.951601,1.009597,0.913169,0.928848,1.000207,0.971789,1.162929,0.836723,blues
0.150207,2.536058,0.042933,0.108607,0.124498,0.060128,0.421904,0.037627,0.048510,0.051137,58.572709,121.132455,0.127504,14.117799,60.050445,26.927436,85.927835,0.054831,2.400977,53.893903,18.736779,-3.222786,3.153176,1.914576,-0.935127,2.351069,-4.501827,1.082298,-4.005593,-0.089759,-2.365113,0.008730,-0.782384,1.052673,-0.675223,-0.039150,-2.130757,-1.384512,-1.389143,-0.093340,-0.780095,-0.339052,-0.087616,-0.132675,0.125004,0.159801,11.971202,4.875479,3.161337,2.631472,2.753654,1.887477,2.756402,1.865571,1.799780,1.768984,1.512603,1.564526,1.658357,1.564045,1.688438,1.604318,1.255010,1.153430,1.272383,1.685342,1.203723,1.202710,0.952719,1.064323,0.892556,0.942152,blues
0.100001,2.423340,0.039195,0.074477,0.083776,0.064673,0.516117,0.060568,0.051845,0.055283,57.330163,116.760651,0.127989,14.734856,34.668140,38.903476,95.384521,0.074260,2.444872,46.688531,1.969683,-3.259679,3.144039,2.047477,-0.388789,4.180689,-2.778940,1.907787,-2.254263,0.881964,-2.355057,0.085827,-1.677440,-0.010753,-0.622758,-0.582495,-1.880770,-0.386230,-0.791260,-0.551910,-0.760406,0.267549,0.113103,0.145174,-0.244368,-0.044360,19.100749,6.032001,3.529972,3.510687,3.389262,2.352913,2.491498,1.709990,1.896595,1.656231,1.505795,1.298669,1.516812,1.400124,0.948663,1.104827,1.309749,1.038011,0.977949,0.943319,0.863343,0.846857,0.983890,0.918444,0.809986,0.704674,blues
0.131899,2.577458,0.041958,0.094249,0.108470,0.051034,0.395972,0.042146,0.040159,0.042591,61.634832,134.457010,0.130554,13.658450,55.406005,36.730831,105.052598,0.059756,2.348999,52.935944,14.988755,-3.771457,5.974499,2.292264,-2.009038,2.951500,-4.105767,1.761424,-3.634962,0.435923,-3.004486,-0.272010,-1.338997,0.632426,-0.652630,0.027184,-1.750803,-0.333867,-0.577519,-0.049147,-0.999066,-0.147591,-0.304303,-0.147004,0.089492,-0.140461,14.380582,5.640146,2.692081,3.282175,2.691829,2.069995,2.582856,2.027296,1.553540,1.962249,1.378679,1.367911,1.450543,1.224265,1.345195,1.179501,1.205286,1.069799,1.035247,1.030948,0.792741,0.860362,0.951457,0.863004,0.809707,0.791047,blues
0.134017,2.590693,0.045657,0.095196,0.110247,0.061326,0.451008,0.029433,0.047358,0.051221,67.270769,152.257165,0.153245,13.913869,67.606424,26.241372,89.141384,0.058138,2.380010,67.652060,19.164746,-4.849851,2.976696,1.160807,-1.756275,3.474014,-3.799656,2.031787,-4.258351,0.423275,-1.872446,-0.156917,-1.127602,0.352856,-0.494804,0.714394,-1.973106,-0.967784,-0.858705,-0.119439,-0.584729,-0.348988,-0.285433,-0.023943,0.085599,-0.127838,15.441685,4.382189,3.566859,3.170182,2.822170,2.130089,2.566077,1.874141,1.526036,1.738347,1.467488,1.408452,1.547778,1.494561,1.253648,1.185697,1.263062,0.993156,1.180606,1.349483,1.148371,0.966701,0.949117,0.995121,1.062921,0.819386,blues
0.171135,2.674171,0.045424,0.122459,0.140860,0.064052,0.385445,0.027470,0.049944,0.054272,65.983992,144.913246,0.152637,13.076549,89.400701,28.419957,92.637823,0.062215,2.180050,74.048865,28.909972,-3.166031,2.646519,-0.142473,-2.234319,2.949848,-4.045363,2.167280,-2.923649,0.181496,-2.663316,0.118049,-1.532394,0.176242,-1.052190,-0.193322,-1.169861,-0.601904,-1.064809,-0.395640,-0.814147,0.186216,0.644034,0.285833,-0.177600,-0.456734,11.429928,5.094526,3.213192,2.220924,2.493462,2.012641,2.052374,1.374098,1.741817,1.620216,1.240015,1.248529,1.362976,1.235313,1.067895,0.916469,0.905838,1.019337,0.956506,0.911274,0.872183,0.791599,0.869717,0.918874,0.946283,0.825269,blues
0.195473,2.542997,0.036887,0.140284,0.161670,0.075098,0.440427,0.020878,0.059994,0.063796,54.970178,108.887684,0.123729,14.280331,81.437696,22.713012,74.828866,0.052772,2.424106,75.640038,23.566381,-2.677926,3.068515,0.924271,-2.090113,2.170487,-4.617908,0.842124,-4.157695,-0.956227,-2.887657,-0.374764,-1.395539,0.264600,-0.988871,-0.241999,-2.341929,-0.414412,-1.266921,-0.253733,-0.575116,-0.256928,-0.291204,0.166924,0.051876,0.034816,13.388224,4.309750,2.338609,3.399926,2.461285,1.787234,2.660309,1.696876,1.584097,1.992038,1.513859,1.451712,1.308527,1.429889,1.331379,1.254859,1.314420,1.241922,1.263478,1.222096,1.114739,1.044784,1.096178,0.959411,0.959363,0.834578,blues
0.066628,2.612302,0.047859,0.048393,0.054717,0.050781,0.681514,0.037337,0.040414,0.042325,53.738444,102.850503,0.105953,14.666434,29.029989,26.968501,76.957422,0.053593,2.642529,55.317064,-7.984670,-2.469386,0.528321,1.688588,-1.099086,3.385819,-2.708544,1.565693,-2.792582,-0.060034,-1.997327,-0.550653,-1.117541,0.517695,-0.415263,0.145775,-0.390678,-0.265269,-0.578537,0.033457,-0.894157,-0.675003,-0.576591,-0.267413,-0.164281,-0.244995,23.358885,4.809833,4.800292,3.024807,3.056358,2.752703,2.356271,2.220150,2.059440,1.731896,1.904893,1.814391,1.800730,1.548717,1.539995,1.585086,1.639032,1.675026,1.606380,1.447740,1.323278,1.242191,1.157536,1.204440,1.025506,1.030747,blues
0.166395,2.594437,0.044362,0.120975,0.137356,0.067175,0.425951,0.048582,0.054350,0.056633,66.340974,145.733540,0.152366,13.657666,80.451151,33.454185,92.924706,0.062697,2.258712,72.021007,24.352542,-4.351937,3.737856,0.963462,-1.333278,2.719667,-4.407191,1.399778,-3.076899,0.812248,-3.655093,-0.776498,-1.885642,0.192911,-1.295383,0.076759,-1.957828,-0.685652,-0.824092,-0.086595,-1.081340,0.688080,0.267367,-0.116946,0.078723,-0.360441,13.940410,5.282704,2.944692,2.740183,2.241912,2.095911,1.918991,1.981438,1.906350,1.536054,1.308309,1.377904,1.333911,1.208039,1.112284,1.182448,0.960759,1.110126,0.990301,0.932177,0.865761,0.912759,0.867695,0.920675,0.832766,0.763007,blues
0.084738,2.450405,0.035186,0.060478,0.070105,0.053161,0.512395,0.034469,0.039799,0.044123,49.971246,95.319132,0.114756,14.700162,27.050008,31.067467,84.288826,0.067318,2.542702,38.561302,-1.968521,-0.987161,3.098548,1.062201,-1.152235,2.917374,-2.793285,0.499879,-3.229293,-0.381488,-2.394346,0.110454,-1.131333,0.026498,-0.388343,0.264289,-0.953828,0.142827,-0.908475,-0.337092,-1.204932,-0.562173,-0.418112,-0.181839,-0.145987,-0.109549,19.186646,5.914763,2.867199,2.940906,3.116308,2.347608,2.497085,1.908031,1.679640,1.778859,1.539499,1.425406,1.522241,1.341003,1.396697,1.260892,1.758889,1.262267,1.185489,1.195830,0.882066,0.958093,0.898301,0.867868,0.770452,0.742474,blues
0.133091,3.106489,0.097619,0.089102,0.106128,0.035493,0.481722,0.042212,0.023938,0.028010,101.862943,231.233153,0.256161,10.261830,142.824905,22.373577,39.045653,0.053895,1.732379,107.408814,40.953736,-11.127704,-1.791447,7.111678,-2.342631,3.017827,-2.694143,1.191784,-3.114283,1.024604,-2.238724,0.217877,-1.139441,1.512670,-1.642316,0.165828,-0.209699,0.301654,-0.772733,0.440475,0.085588,-0.008298,-0.277348,-0.016922,-0.150107,0.218149,9.549810,3.084955,3.042372,2.270497,1.844110,1.440101,1.814206,1.184500,1.242390,1.410064,1.240343,0.957408,1.240022,0.932022,0.939890,1.026200,0.805828,0.779174,0.703827,0.776281,0.757184,0.629119,0.571842,0.633650,0.756449,0.674521,blues
0.127942,3.079740,0.102332,0.086647,0.102408,0.034509,0.473336,0.044551,0.022656,0.027026,107.347953,245.467854,0.275160,10.367239,131.182739,26.116465,47.669884,0.058335,1.818060,98.287675,41.782762,-11.763668,-1.566616,4.230983,-1.487729,3.245235,-1.559435,2.614341,-2.992896,0.874712,-1.941588,0.845676,-0.338072,1.625640,-2.079372,0.466231,-0.032160,0.209496,-0.708100,0.351535,0.345760,0.123063,-0.484998,-0.216908,-0.625232,-0.022539,8.920827,3.628574,3.427711,2.276686,1.839519,1.561591,1.869811,1.561991,1.336750,1.571839,1.551213,1.067979,1.172721,1.130387,1.105299,0.949506,0.848629,0.738373,0.692139,0.888543,0.881105,0.668934,0.586080,0.701529,0.994391,0.822202,blues
0.110185,2.845412,0.097894,0.076883,0.089339,0.026592,0.437499,0.045320,0.017140,0.020452,101.947623,233.198296,0.233679,11.621305,85.398166,22.270171,38.648521,0.056079,1.665483,86.894331,31.659448,-13.128191,-2.441541,8.172322,0.871183,5.051074,-2.123460,2.392458,-2.068104,0.627169,-3.073198,0.740764,0.225075,2.416881,-1.725448,0.582697,0.150600,0.128676,-1.154076,-0.116402,-0.078101,-0.425785,-0.761940,0.097194,0.079679,0.654661,10.169843,3.075781,3.902301,1.688929,1.742545,1.337922,1.362374,1.225673,1.437349,1.284448,1.206398,1.074530,1.411194,1.460515,1.236830,1.379412,1.287394,1.174322,1.106248,0.920802,1.119079,1.396854,1.125420,0.878455,0.918480,1.078846,blues
0.126041,3.069158,0.087171,0.084907,0.100741,0.040521,0.517770,0.038999,0.026118,0.031508,96.603261,225.769946,0.262767,10.384307,133.218583,21.450321,48.631900,0.052923,1.815198,106.771401,40.177205,-10.091932,-2.025580,3.351478,-1.285724,3.839739,-1.950386,2.510030,-3.056494,0.752387,-2.968306,0.174156,-0.954360,1.480103,-1.035522,0.382264,-0.361448,0.662045,-0.354696,0.098151,-0.300979,-0.022332,-0.366359,-0.042643,-0.120933,0.171335,11.526228,3.018781,3.478761,1.887245,1.633046,1.646254,1.621405,1.437032,1.105737,1.534118,1.036732,1.020633,1.091159,1.089306,0.952983,0.799808,0.966979,0.908929,0.726232,0.800589,0.762955,0.670127,0.727824,0.619288,0.824549,0.732707,blues
0.134971,2.927198,0.092596,0.093416,0.108857,0.028367,0.370594,0.033343,0.019755,0.022538,102.478683,236.460108,0.258099,11.182464,130.956672,20.311003,38.589246,0.054096,1.710622,97.915742,41.026966,-11.715792,-2.697549,6.157880,-1.093977,4.415476,-2.097952,2.078862,-2.383029,0.578410,-2.579998,1.065231,0.201746,2.090483,-1.238022,0.631397,0.037138,0.089509,-1.228782,-0.382017,-0.120315,-0.169094,-0.472202,0.172628,-0.172569,0.272131,6.658810,2.933154,3.041498,1.692146,1.402347,1.286220,1.339895,1.414638,1.552321,1.264480,1.219040,1.545570,1.515749,1.404071,1.336949,1.294923,1.166588,0.972125,1.083047,0.989726,0.856597,0.926252,0.813291,0.695273,0.802980,0.790884,blues
0.146089,2.712578,0.048019,0.100765,0.118068,0.037148,0.349052,0.019723,0.024930,0.029029,78.299912,203.656855,0.215338,12.766141,96.283956,18.700558,45.976259,0.049310,1.866989,70.157902,29.350133,-10.205558,1.145132,9.452547,0.551228,3.848314,-2.393328,1.824372,-2.341177,0.086122,-2.639794,0.378099,-0.090641,1.730216,-1.911461,0.016937,-0.274414,0.301239,-1.106911,0.098317,0.018827,-0.238812,-0.250639,-0.157979,-0.285946,0.356351,6.522311,2.925269,2.469300,1.311631,1.049768,1.071673,1.060730,0.863868,1.077252,1.055577,1.137572,1.090350,0.929309,0.945968,0.845749,0.776571,0.771489,0.713599,0.720599,0.775753,0.705940,0.707058,0.656463,0.638247,0.813839,0.627175,blues
0.100920,2.746227,0.058413,0.068334,0.081266,0.035872,0.463973,0.033666,0.024047,0.028086,84.399883,211.034082,0.229926,11.864620,70.957148,27.327005,58.857325,0.064797,1.843723,82.509774,24.172299,-10.347977,1.325703,7.032562,-0.293918,3.493560,-2.727830,1.405027,-2.568396,-0.079296,-2.201038,0.363971,-0.348763,1.368672,-1.562438,0.399271,-0.037870,0.361574,-1.069799,0.149110,-0.193296,-0.169874,-0.546074,-0.002755,-0.146803,0.438206,11.348438,4.152117,3.024097,2.449762,1.947243,1.389234,1.796872,1.309022,1.219761,1.224950,0.994190,0.952064,1.088972,0.959777,0.725685,0.744326,0.909538,0.827501,0.686344,0.762104,0.643478,0.617294,0.574615,0.602117,0.706746,0.587509,blues
